,minute_regulation,match_id,player_id,family_name,given_name,Event
4135,61,M-1994-01,P-06604,Klinsmann,Jürgen,4
4136,51,M-1994-02,P-03175,Salinas,Julio,4
4137,55,M-1994-02,P-08051,Goikoetxea,Andoni,4
4138,85,M-1994-02,P-04888,Hong,Myung-bo,4
4139,90,M-1994-02,P-03361,Seo,Jung-won,4
4140,39,M-1994-03,P-01574,Bregy,Georges,4
4141,44,M-1994-03,P-02470,Wynalda,Eric,4
4142,11,M-1994-04,P-01610,Houghton,Ray,4
4143,15,M-1994-05,P-07631,Răducioiu,Florin,4
4144,34,M-1994-05,P-04906,Hagi,Gheorghe,4
4145,43,M-1994-05,P-07165,Valencia,Adolfo,4
4146,89,M-1994-05,P-07631,Răducioiu,Florin,4
4147,11,M-1994-06,P-05598,Degryse,Marc,4
4148,84,M-1994-07,P-00707,Rekdal,Kjetil,4
4149,8,M-1994-08,P-00942,Ljung,Roger,4
4150,31,M-1994-08,P-03135,Embé,David,4
4151,47,M-1994-08,P-05057,Omam-Biyik,François,4
4152,75,M-1994-08,P-07744,Dahlin,Martin,4
4153,26,M-1994-09,P-02205,Romário,not applicable,4
4154,52,M-1994-09,P-06526,Raí,not applicable,6
4155,18,M-1994-10,P-04530,Anwar,Fuad,4
4156,50,M-1994-10,P-02604,Jonk,Wim,4
4157,86,M-1994-10,P-08794,Taument,Gaston,4
4158,2,M-1994-11,P-05966,Batistuta,Gabriel,4
4159,44,M-1994-11,P-05966,Batistuta,Gabriel,4
4160,60,M-1994-11,P-05008,Maradona,Diego,4
4161,90,M-1994-11,P-05966,Batistuta,Gabriel,6
4162,14,M-1994-12,P-08051,Goikoetxea,Andoni,4
4163,48,M-1994-12,P-06604,Klinsmann,Jürgen,4
4164,21,M-1994-13,P-06079,Yekini,Rashidi,4
4165,43,M-1994-13,P-04705,Amokachi,Daniel,4
4166,55,M-1994-13,P-01305,Amunike,Emmanuel,4
4167,16,M-1994-14,P-00229,Sutter,Alain,4
4168,35,M-1994-14,P-04906,Hagi,Gheorghe,4
4169,52,M-1994-14,P-04510,Chapuisat,Stéphane,4
4170,65,M-1994-14,P-02253,Knup,Adrian,4
4171,72,M-1994-14,P-02253,Knup,Adrian,4
4172,35,M-1994-15,P-01538,Escobar,Andrés,5
4173,52,M-1994-15,P-04753,Stewart,Earnie,4
4174,90,M-1994-15,P-07165,Valencia,Adolfo,4
4175,69,M-1994-16,P-02302,Baggio,Dino,4
4176,42,M-1994-18,P-06346,García Postigo,Luis,4
4177,65,M-1994-18,P-06346,García Postigo,Luis,4
4178,84,M-1994-18,P-01464,Aldridge,John,4
4179,39,M-1994-19,P-02205,Romário,not applicable,4
4180,66,M-1994-19,P-07530,Santos,Márcio,4
4181,73,M-1994-19,P-03803,Bebeto,not applicable,4
4182,4,M-1994-20,P-04183,Salenko,Oleg,6
4183,39,M-1994-20,P-05567,Brolin,Tomas,6
4184,60,M-1994-20,P-07744,Dahlin,Martin,4
4185,82,M-1994-20,P-07744,Dahlin,Martin,4
4186,65,M-1994-21,P-04113,Albert,Philippe,4
4187,7,M-1994-22,P-04627,Al-Jaber,Sami,6
4188,26,M-1994-22,P-01745,Chaouch,Mohammed,4
4189,45,M-1994-22,P-04530,Anwar,Fuad,4
4190,8,M-1994-23,P-09678,Siasia,Samson,4
4191,21,M-1994-23,P-04034,Caniggia,Claudio,4
4192,28,M-1994-23,P-04034,Caniggia,Claudio,4
4193,5,M-1994-24,P-08714,Stoichkov,Hristo,6
4194,55,M-1994-24,P-08714,Stoichkov,Hristo,6
4195,65,M-1994-24,P-00210,Letchkov,Yordan,4
4196,90,M-1994-24,P-00813,Borimirov,Daniel,4
4197,44,M-1994-25,P-02885,Gaviria,Hermán,4
4198,90,M-1994-25,P-08541,Lozano,John Harold,4
4199,18,M-1994-26,P-09465,Petrescu,Dan,4
4200,19,M-1994-27,P-01182,Guardiola,Josep,6
4201,66,M-1994-27,P-08427,Caminero,José Luis,4
4202,67,M-1994-27,P-09382,Sánchez,Erwin,4
4203,70,M-1994-27,P-08427,Caminero,José Luis,4
4204,12,M-1994-28,P-06604,Klinsmann,Jürgen,4
4205,20,M-1994-28,P-07779,Riedle,Karl-Heinz,4
4206,37,M-1994-28,P-06604,Klinsmann,Jürgen,4
4207,52,M-1994-28,P-07049,Hwang,Sun-hong,4
4208,63,M-1994-28,P-04888,Hong,Myung-bo,4
4209,48,M-1994-29,P-03525,Massaro,Daniele,4
4210,57,M-1994-29,P-06529,Bernal,Marcelino,4
4211,15,M-1994-31,P-04183,Salenko,Oleg,4
4212,41,M-1994-31,P-04183,Salenko,Oleg,4
4213,44,M-1994-31,P-04183,Salenko,Oleg,6
4214,46,M-1994-31,P-09582,Milla,Roger,4
4215,72,M-1994-31,P-04183,Salenko,Oleg,4
4216,75,M-1994-31,P-04183,Salenko,Oleg,4
4217,81,M-1994-31,P-01641,Radchenko,Dmitri,4
4218,23,M-1994-32,P-08185,Andersson,Kennet,4
4219,47,M-1994-32,P-02205,Romário,not applicable,4
4220,5,M-1994-33,P-03646,Al-Owairan,Saeed,4
4221,43,M-1994-34,P-03548,Bergkamp,Dennis,4
4222,47,M-1994-34,P-05489,Nader,Hassan,4
4223,77,M-1994-34,P-08307,Roy,Bryan,4
4224,61,M-1994-35,P-08714,Stoichkov,Hristo,4
4225,90,M-1994-35,P-09560,Sirakov,Nasko,4
4226,45,M-1994-36,P-08630,George,Finidi,4
4227,90,M-1994-36,P-04705,Amokachi,Daniel,4
4228,6,M-1994-37,P-02452,Völler,Rudi,4
4229,8,M-1994-37,P-05578,Grün,Georges,4
4230,11,M-1994-37,P-06604,Klinsmann,Jürgen,4
4231,38,M-1994-37,P-02452,Völler,Rudi,4
4232,90,M-1994-37,P-04113,Albert,Philippe,4
4233,15,M-1994-38,P-03203,Hierro,Fernando,4
4234,74,M-1994-38,P-04541,Enrique,Luis,4
4235,86,M-1994-38,P-06799,Begiristain,Txiki,6
4236,6,M-1994-39,P-07744,Dahlin,Martin,4
4237,51,M-1994-39,P-08185,Andersson,Kennet,4
4238,85,M-1994-39,P-04171,Al-Ghesheyan,Fahad,4
4239,88,M-1994-39,P-08185,Andersson,Kennet,4
4240,11,M-1994-40,P-05505,Dumitrescu,Ilie,4
4241,16,M-1994-40,P-05966,Batistuta,Gabriel,6
4242,18,M-1994-40,P-05505,Dumitrescu,Ilie,4
4243,58,M-1994-40,P-04906,Hagi,Gheorghe,4
4244,75,M-1994-40,P-01591,Balbo,Abel,4
4245,11,M-1994-41,P-03548,Bergkamp,Dennis,4
4246,41,M-1994-41,P-02604,Jonk,Wim,4
4247,72,M-1994-42,P-03803,Bebeto,not applicable,4
4248,25,M-1994-43,P-01305,Amunike,Emmanuel,4
4249,88,M-1994-43,P-09710,Baggio,Roberto,4
4250,102,M-1994-43,P-09710,Baggio,Roberto,6
4251,6,M-1994-44,P-08714,Stoichkov,Hristo,4
4252,18,M-1994-44,P-00086,García Aspe,Alberto,6
4253,25,M-1994-45,P-02302,Baggio,Dino,4
4254,58,M-1994-45,P-08427,Caminero,José Luis,4
4255,88,M-1994-45,P-09710,Baggio,Roberto,4
4256,53,M-1994-46,P-02205,Romário,not applicable,4
4257,63,M-1994-46,P-03803,Bebeto,not applicable,4
4258,64,M-1994-46,P-03548,Bergkamp,Dennis,4
4259,76,M-1994-46,P-06962,Winter,Aron,4
4260,81,M-1994-46,P-09611,Branco,not applicable,4
4261,47,M-1994-47,P-09502,Matthäus,Lothar,6
4262,75,M-1994-47,P-08714,Stoichkov,Hristo,4
4263,78,M-1994-47,P-00210,Letchkov,Yordan,4
4264,78,M-1994-48,P-05567,Brolin,Tomas,4
4265,88,M-1994-48,P-07631,Răducioiu,Florin,4
4266,101,M-1994-48,P-07631,Răducioiu,Florin,4
4267,115,M-1994-48,P-08185,Andersson,Kennet,4
4268,21,M-1994-49,P-09710,Baggio,Roberto,4
4269,25,M-1994-49,P-09710,Baggio,Roberto,4
4270,44,M-1994-49,P-08714,Stoichkov,Hristo,6
4271,80,M-1994-50,P-02205,Romário,not applicable,4
4272,8,M-1994-51,P-05567,Brolin,Tomas,4
4273,30,M-1994-51,P-08544,Mild,Håkan,4
4274,37,M-1994-51,P-01768,Larsson,Henrik,4
4275,39,M-1994-51,P-08185,Andersson,Kennet,4
4276,5,M-1998-01,P-09892,Sampaio,César,4
4277,38,M-1998-01,P-09371,Collins,John,6
4278,74,M-1998-01,P-03028,Boyd,Tom,5
4279,37,M-1998-02,P-08431,Hadji,Mustapha,4
4280,45,M-1998-02,P-06070,Chippo,Youssef,5
4281,60,M-1998-02,P-07696,Hadda,Abdeljalil,4
4282,61,M-1998-02,P-06958,Eggen,Dan,4
4283,10,M-1998-03,P-07756,Vieri,Christian,4
4284,45,M-1998-03,P-04737,Salas,Marcelo,4
4285,50,M-1998-03,P-04737,Salas,Marcelo,4
4286,84,M-1998-03,P-09710,Baggio,Roberto,6
4287,77,M-1998-04,P-00066,Njanka,Pierre,4
4288,90,M-1998-04,P-04679,Polster,Toni,4
4289,69,M-1998-06,P-05827,Rieper,Marc,4
4290,35,M-1998-07,P-06743,Dugarry,Christophe,4
4291,77,M-1998-07,P-07125,Issa,Pierre,5
4292,90,M-1998-07,P-00514,Henry,Thierry,4
4293,21,M-1998-08,P-03203,Hierro,Fernando,4
4294,24,M-1998-08,P-00099,Adepoju,Mutiu,4
4295,47,M-1998-08,P-04006,Raúl,not applicable,4
4296,73,M-1998-08,P-09028,Zubizarreta,Andoni,5
4297,78,M-1998-08,P-02730,Oliseh,Sunday,4
4298,27,M-1998-09,P-07138,Ha,Seok-ju,4
4299,50,M-1998-09,P-07732,Peláez,Ricardo,4
4300,75,M-1998-09,P-07699,Hernández,Luis,4
4301,84,M-1998-09,P-07699,Hernández,Luis,4
4302,28,M-1998-11,P-05966,Batistuta,Gabriel,4
4303,73,M-1998-12,P-09981,Mihajlović,Siniša,4
4304,27,M-1998-13,P-03840,Stanić,Mario,4
4305,45,M-1998-13,P-00165,Earle,Robbie,4
4306,53,M-1998-13,P-02576,Prosinečki,Robert,4
4307,69,M-1998-13,P-01739,Šuker,Davor,4
4308,42,M-1998-14,P-03717,Shearer,Alan,4
4309,89,M-1998-14,P-00549,Scholes,Paul,4
4310,45,M-1998-15,P-08561,Ilie,Adrian,4
4311,9,M-1998-16,P-01103,Möller,Andreas,4
4312,65,M-1998-16,P-06604,Klinsmann,Jürgen,4
4313,46,M-1998-17,P-03443,Flo,Håvard,4
4314,66,M-1998-17,P-03177,Burley,Craig,4
4315,9,M-1998-18,P-08490,Ronaldo,not applicable,4
4316,45,M-1998-18,P-09998,Rivaldo,not applicable,4
4317,50,M-1998-18,P-03803,Bebeto,not applicable,4
4318,70,M-1998-19,P-04737,Salas,Marcelo,4
4319,90,M-1998-19,P-02973,Vastić,Ivica,4
4320,7,M-1998-20,P-01554,Di Biagio,Luigi,4
4321,75,M-1998-20,P-07756,Vieri,Christian,4
4322,89,M-1998-20,P-07756,Vieri,Christian,4
4323,12,M-1998-21,P-02213,Nielsen,Allan,4
4324,51,M-1998-21,P-05905,McCarthy,Benni,4
4325,37,M-1998-22,P-00514,Henry,Thierry,4
4326,68,M-1998-22,P-06598,Trezeguet,David,4
4327,78,M-1998-22,P-00514,Henry,Thierry,4
4328,85,M-1998-22,P-08661,Lizarazu,Bixente,4
4329,28,M-1998-23,P-06603,Ikpeba,Victor,4
4330,77,M-1998-25,P-01739,Šuker,Davor,4
4331,42,M-1998-26,P-04527,Wilmots,Marc,4
4332,47,M-1998-26,P-04527,Wilmots,Marc,4
4333,55,M-1998-26,P-00086,García Aspe,Alberto,6
4334,62,M-1998-26,P-07848,Blanco,Cuauhtémoc,4
4335,37,M-1998-27,P-06921,Cocu,Phillip,4
4336,41,M-1998-27,P-03900,Overmars,Marc,4
4337,71,M-1998-27,P-03548,Bergkamp,Dennis,4
4338,80,M-1998-27,P-00172,van Hooijdonk,Pierre,4
4339,83,M-1998-27,P-00207,de Boer,Ronald,4
4340,13,M-1998-28,P-00414,Mijatović,Predrag,4
4341,52,M-1998-28,P-09681,Stojković,Dragan,4
4342,72,M-1998-28,P-09981,Mihajlović,Siniša,5
4343,78,M-1998-28,P-03074,Bierhoff,Oliver,4
4344,31,M-1998-29,P-05593,Ortega,Ariel,4
4345,55,M-1998-29,P-05593,Ortega,Ariel,4
4346,73,M-1998-29,P-05966,Batistuta,Gabriel,4
4347,78,M-1998-29,P-05966,Batistuta,Gabriel,4
4348,83,M-1998-29,P-05966,Batistuta,Gabriel,6
4349,40,M-1998-30,P-06574,Estili,Hamid,4
4350,84,M-1998-30,P-03503,Mahdavikia,Mehdi,4
4351,87,M-1998-30,P-02869,McBride,Brian,4
4352,82,M-1998-31,P-08704,Preciado,Léider,4
4353,46,M-1998-32,P-00082,Moldovan,Viorel,4
4354,81,M-1998-32,P-09801,Owen,Michael,4
4355,90,M-1998-32,P-09465,Petrescu,Dan,4
4356,20,M-1998-33,P-09013,Sierra,José Luis,4
4357,56,M-1998-33,P-01810,M'Boma,Patrick,4
4358,48,M-1998-34,P-07756,Vieri,Christian,4
4359,90,M-1998-34,P-09710,Baggio,Roberto,4
4360,90,M-1998-34,P-02678,Herzog,Andi,6
4361,78,M-1998-35,P-03803,Bebeto,not applicable,4
4362,83,M-1998-35,P-08132,Flo,Tore André,4
4363,89,M-1998-35,P-00707,Rekdal,Kjetil,6
4364,23,M-1998-36,P-01173,Bassir,Salaheddine,4
4365,46,M-1998-36,P-07696,Hadda,Abdeljalil,4
4366,85,M-1998-36,P-01173,Bassir,Salaheddine,4
4367,12,M-1998-37,P-04631,Djorkaeff,Youri,6
4368,42,M-1998-37,P-01603,Laudrup,Michael,6
4369,56,M-1998-37,P-05544,Petit,Emmanuel,4
4370,18,M-1998-38,P-09893,Bartlett,Shaun,4
4371,45,M-1998-38,P-04627,Al-Jaber,Sami,6
4372,74,M-1998-38,P-02831,Al-Thunayan,Yousuf,6
4373,90,M-1998-38,P-09893,Bartlett,Shaun,6
4374,1,M-1998-39,P-03353,Ayala,Celso,4
4375,11,M-1998-39,P-02851,Oruma,Wilson,4
4376,58,M-1998-39,P-08667,Benítez,Miguel Ángel,4
4377,86,M-1998-39,P-07437,Cardozo,José,4
4378,6,M-1998-40,P-03203,Hierro,Fernando,6
4379,18,M-1998-40,P-04541,Enrique,Luis,4
4380,55,M-1998-40,P-08515,Morientes,Fernando,4
4381,58,M-1998-40,P-03495,Kostadinov,Emil,4
4382,81,M-1998-40,P-08515,Morientes,Fernando,4
4383,88,M-1998-40,P-08885,Bachev,Georgi,5
4384,90,M-1998-40,P-03239,Kiko,not applicable,4
4385,7,M-1998-41,P-07585,Nilis,Luc,4
4386,72,M-1998-41,P-07038,Yoo,Sang-chul,4
4387,4,M-1998-42,P-06921,Cocu,Phillip,4
4388,18,M-1998-42,P-00207,de Boer,Ronald,4
4389,75,M-1998-42,P-07732,Peláez,Ricardo,4
4390,90,M-1998-42,P-07699,Hernández,Luis,4
4391,50,M-1998-43,P-03074,Bierhoff,Oliver,4
4392,57,M-1998-43,P-06604,Klinsmann,Jürgen,4
4393,4,M-1998-44,P-02022,Komljenović,Slobodan,4
4394,36,M-1998-45,P-05256,Pineda,Mauricio,4
4395,39,M-1998-46,P-01080,Whitmore,Theodore,4
4396,54,M-1998-46,P-01080,Whitmore,Theodore,4
4397,74,M-1998-46,P-03642,Nakayama,Masashi,4
4398,20,M-1998-47,P-05822,Anderton,Darren,4
4399,29,M-1998-47,P-07501,Beckham,David,4
4400,12,M-1998-48,P-08230,Souayah,Skander,6
4401,71,M-1998-48,P-00082,Moldovan,Viorel,4
4402,18,M-1998-49,P-07756,Vieri,Christian,4
4403,11,M-1998-50,P-09892,Sampaio,César,4
4404,26,M-1998-50,P-09892,Sampaio,César,4
4405,45,M-1998-50,P-08490,Ronaldo,not applicable,6
4406,70,M-1998-50,P-04737,Salas,Marcelo,4
4407,72,M-1998-50,P-08490,Ronaldo,not applicable,4
4408,114,M-1998-51,P-09168,Blanc,Laurent,4
4409,3,M-1998-52,P-08983,Møller,Peter,4
4410,12,M-1998-52,P-02622,Laudrup,Brian,4
4411,58,M-1998-52,P-05976,Sand,Ebbe,4
4412,76,M-1998-52,P-00151,Helveg,Thomas,4
4413,77,M-1998-52,P-00604,Babangida,Tijani,4
4414,47,M-1998-53,P-07699,Hernández,Luis,4
4415,74,M-1998-53,P-06604,Klinsmann,Jürgen,4
4416,86,M-1998-53,P-03074,Bierhoff,Oliver,4
4417,38,M-1998-54,P-03548,Bergkamp,Dennis,4
4418,48,M-1998-54,P-02022,Komljenović,Slobodan,4
4419,90,M-1998-54,P-00872,Davids,Edgar,4
4420,45,M-1998-55,P-01739,Šuker,Davor,6
4421,5,M-1998-56,P-05966,Batistuta,Gabriel,6
4422,9,M-1998-56,P-03717,Shearer,Alan,6
4423,16,M-1998-56,P-09801,Owen,Michael,4
4424,45,M-1998-56,P-06186,Zanetti,Javier,4
4425,2,M-1998-58,P-05601,Jørgensen,Martin,4
4426,10,M-1998-58,P-03803,Bebeto,not applicable,4
4427,25,M-1998-58,P-09998,Rivaldo,not applicable,4
4428,50,M-1998-58,P-02622,Laudrup,Brian,4
4429,59,M-1998-58,P-09998,Rivaldo,not applicable,4
4430,12,M-1998-59,P-07176,Kluivert,Patrick,4
4431,17,M-1998-59,P-00705,López,Claudio,4
4432,90,M-1998-59,P-03548,Bergkamp,Dennis,4
4433,45,M-1998-60,P-04605,Jarni,Robert,4
4434,80,M-1998-60,P-09539,Vlaović,Goran,4
4435,85,M-1998-60,P-01739,Šuker,Davor,4
4436,46,M-1998-61,P-08490,Ronaldo,not applicable,4
4437,87,M-1998-61,P-07176,Kluivert,Patrick,4
4438,46,M-1998-62,P-01739,Šuker,Davor,4
4439,47,M-1998-62,P-08762,Thuram,Lilian,4
4440,70,M-1998-62,P-08762,Thuram,Lilian,4
4441,14,M-1998-63,P-02576,Prosinečki,Robert,4
4442,22,M-1998-63,P-04497,Zenden,Boudewijn,4
4443,36,M-1998-63,P-01739,Šuker,Davor,4
4444,27,M-1998-64,P-03294,Zidane,Zinedine,4
4445,45,M-1998-64,P-03294,Zidane,Zinedine,4
4446,90,M-1998-64,P-05544,Petit,Emmanuel,4
4447,30,M-2002-01,P-03102,Diop,Papa Bouba,4
4448,39,M-2002-02,P-01810,M'Boma,Patrick,4
4449,52,M-2002-02,P-09839,Holland,Matt,4
4450,45,M-2002-03,P-09117,Tomasson,Jon Dahl,4
4451,47,M-2002-03,P-00182,Rodríguez,Darío,4
4452,83,M-2002-03,P-09117,Tomasson,Jon Dahl,4
4453,20,M-2002-04,P-05224,Klose,Miroslav,4
4454,25,M-2002-04,P-05224,Klose,Miroslav,4
4455,40,M-2002-04,P-07241,Ballack,Michael,4
4456,45,M-2002-04,P-04207,Jancker,Carsten,4
4457,70,M-2002-04,P-05224,Klose,Miroslav,4
4458,73,M-2002-04,P-07204,Linke,Thomas,4
4459,84,M-2002-04,P-03074,Bierhoff,Oliver,4
4460,90,M-2002-04,P-02165,Schneider,Bernd,4
4461,63,M-2002-05,P-05966,Batistuta,Gabriel,4
4462,39,M-2002-06,P-00564,Santa Cruz,Roque,4
4463,55,M-2002-06,P-01896,Arce,Francisco,4
4464,63,M-2002-06,P-08965,Mokoena,Teboho,4
4465,90,M-2002-06,P-03106,Fortune,Quinton,6
4466,24,M-2002-07,P-03026,Campbell,Sol,4
4467,59,M-2002-07,P-09528,Alexandersson,Niclas,4
4468,44,M-2002-08,P-04006,Raúl,not applicable,4
4469,74,M-2002-08,P-02400,Valerón,Juan Carlos,4
4470,82,M-2002-08,P-07172,Cimirotič,Sebastjan,4
4471,87,M-2002-08,P-03203,Hierro,Fernando,6
4472,60,M-2002-09,P-07848,Blanco,Cuauhtémoc,6
4473,45,M-2002-10,P-00320,Şaş,Hasan,4
4474,50,M-2002-10,P-08490,Ronaldo,not applicable,4
4475,87,M-2002-10,P-09998,Rivaldo,not applicable,6
4476,7,M-2002-11,P-07756,Vieri,Christian,4
4477,27,M-2002-11,P-07756,Vieri,Christian,4
4478,61,M-2002-12,P-04375,Gómez,Rónald,4
4479,65,M-2002-12,P-00189,Wright,Mauricio,4
4480,57,M-2002-13,P-04527,Wilmots,Marc,4
4481,59,M-2002-13,P-05038,Suzuki,Takayuki,4
4482,67,M-2002-13,P-02842,Inamoto,Junichi,4
4483,75,M-2002-13,P-05770,Van der Heyden,Peter,4
4484,26,M-2002-14,P-07049,Hwang,Sun-hong,4
4485,53,M-2002-14,P-07038,Yoo,Sang-chul,4
4486,59,M-2002-15,P-06008,Titov,Yegor,4
4487,64,M-2002-15,P-07624,Karpin,Valeri,6
4488,4,M-2002-16,P-00610,O'Brien,John,4
4489,29,M-2002-16,P-09874,Costa,Jorge,5
4490,36,M-2002-16,P-02869,McBride,Brian,4
4491,39,M-2002-16,P-06901,Beto,not applicable,4
4492,71,M-2002-16,P-02244,Agoos,Jeff,5
4493,19,M-2002-17,P-05224,Klose,Miroslav,4
4494,90,M-2002-17,P-02128,Keane,Robbie,4
4495,16,M-2002-18,P-09117,Tomasson,Jon Dahl,6
4496,52,M-2002-18,P-06342,Diao,Salif,4
4497,66,M-2002-19,P-04537,Eto'o,Samuel,4
4498,27,M-2002-21,P-05915,Aghahowa,Julius,4
4499,35,M-2002-21,P-01768,Larsson,Henrik,4
4500,63,M-2002-21,P-01768,Larsson,Henrik,6
4501,10,M-2002-22,P-09494,Puyol,Carles,5
4502,53,M-2002-22,P-08515,Morientes,Fernando,4
4503,69,M-2002-22,P-08515,Morientes,Fernando,4
4504,83,M-2002-22,P-03203,Hierro,Fernando,6
4505,44,M-2002-23,P-07501,Beckham,David,6
4506,4,M-2002-24,P-06766,Nomvethe,Siyabonga,4
4507,55,M-2002-25,P-07756,Vieri,Christian,4
4508,73,M-2002-25,P-07315,Olić,Ivica,4
4509,76,M-2002-25,P-06176,Rapaić,Milan,4
4510,15,M-2002-26,P-09709,Carlos,Roberto,4
4511,32,M-2002-26,P-09998,Rivaldo,not applicable,4
4512,45,M-2002-26,P-05984,Ronaldinho,not applicable,6
4513,55,M-2002-26,P-08490,Ronaldo,not applicable,4
4514,5,M-2002-27,P-07739,Delgado,Agustín,4
4515,28,M-2002-27,P-01301,Borgetti,Jared,4
4516,57,M-2002-27,P-09068,Torrado,Gerardo,4
4517,56,M-2002-28,P-08349,Belözoğlu,Emre,4
4518,86,M-2002-28,P-01195,Parks,Winston,4
4519,51,M-2002-29,P-02842,Inamoto,Junichi,4
4520,24,M-2002-30,P-04810,Mathis,Clint,4
4521,78,M-2002-30,P-07558,Ahn,Jung-hwan,4
4522,13,M-2002-31,P-04527,Wilmots,Marc,4
4523,17,M-2002-31,P-01868,Bouzaiene,Raouf,4
4524,14,M-2002-32,P-07194,Pauleta,not applicable,4
4525,65,M-2002-32,P-07194,Pauleta,not applicable,4
4526,77,M-2002-32,P-07194,Pauleta,not applicable,4
4527,88,M-2002-32,P-07611,Costa,Rui,4
4528,22,M-2002-33,P-06609,Rommedahl,Dennis,4
4529,67,M-2002-33,P-09117,Tomasson,Jon Dahl,4
4530,20,M-2002-34,P-01237,Fadiga,Khalilou,6
4531,26,M-2002-34,P-03102,Diop,Papa Bouba,4
4532,38,M-2002-34,P-03102,Diop,Papa Bouba,4
4533,46,M-2002-34,P-09150,Morales,Richard,4
4534,69,M-2002-34,P-09223,Forlán,Diego,4
4535,88,M-2002-34,P-05545,Recoba,Álvaro,6
4536,50,M-2002-35,P-05828,Bode,Marco,4
4537,79,M-2002-35,P-05224,Klose,Miroslav,4
4538,7,M-2002-36,P-02128,Keane,Robbie,4
4539,61,M-2002-36,P-06750,Breen,Gary,4
4540,87,M-2002-36,P-06682,Duff,Damien,4
4541,59,M-2002-38,P-02480,Svensson,Anders,4
4542,88,M-2002-38,P-04864,Crespo,Hernán,4
4543,45,M-2002-39,P-09335,Ačimovič,Milenko,4
4544,65,M-2002-39,P-01946,Cuevas,Nelson,4
4545,73,M-2002-39,P-06720,Campos,Jorge Luis,4
4546,84,M-2002-39,P-01946,Cuevas,Nelson,4
4547,4,M-2002-40,P-04006,Raúl,not applicable,4
4548,31,M-2002-40,P-05905,McCarthy,Benni,4
4549,45,M-2002-40,P-00219,Mendieta,Gaizka,4
4550,53,M-2002-40,P-03529,Radebe,Lucas,4
4551,56,M-2002-40,P-04006,Raúl,not applicable,4
4552,10,M-2002-41,P-08490,Ronaldo,not applicable,4
4553,13,M-2002-41,P-08490,Ronaldo,not applicable,4
4554,38,M-2002-41,P-04820,Edmílson,not applicable,4
4555,39,M-2002-41,P-08248,Wanchope,Paulo,4
4556,56,M-2002-41,P-04375,Gómez,Rónald,4
4557,62,M-2002-41,P-09998,Rivaldo,not applicable,4
4558,64,M-2002-41,P-01826,Júnior,not applicable,4
4559,6,M-2002-42,P-00320,Şaş,Hasan,4
4560,9,M-2002-42,P-02850,Korkmaz,Bülent,4
4561,85,M-2002-42,P-06265,Davala,Ümit,4
4562,48,M-2002-43,P-04130,Méndez,Édison,4
4563,34,M-2002-44,P-01301,Borgetti,Jared,4
4564,85,M-2002-44,P-06949,Del Piero,Alessandro,4
4565,7,M-2002-45,P-04689,Walem,Johan,4
4566,52,M-2002-45,P-01280,Beschastnykh,Vladimir,4
4567,78,M-2002-45,P-06185,Sonck,Wesley,4
4568,82,M-2002-45,P-04527,Wilmots,Marc,4
4569,88,M-2002-45,P-09491,Sychev,Dmitri,4
4570,48,M-2002-46,P-04461,Morishima,Hiroaki,4
4571,75,M-2002-46,P-01365,Nakata,Hidetoshi,4
4572,3,M-2002-47,P-09159,Olisadebe,Emmanuel,4
4573,5,M-2002-47,P-02933,Kryszałowicz,Paweł,4
4574,66,M-2002-47,P-02443,Żewłakow,Marcin,4
4575,83,M-2002-47,P-03827,Donovan,Landon,4
4576,70,M-2002-48,P-02922,Park,Ji-sung,4
4577,88,M-2002-49,P-09562,Neuville,Oliver,4
4578,5,M-2002-50,P-06936,Ferdinand,Rio,4
4579,22,M-2002-50,P-09801,Owen,Michael,4
4580,44,M-2002-50,P-04745,Heskey,Emile,4
4581,11,M-2002-51,P-01768,Larsson,Henrik,4
4582,37,M-2002-51,P-04796,Camara,Henri,4
4583,104,M-2002-51,P-04796,Camara,Henri,4
4584,8,M-2002-52,P-08515,Morientes,Fernando,4
4585,90,M-2002-52,P-02128,Keane,Robbie,6
4586,8,M-2002-53,P-02869,McBride,Brian,4
4587,65,M-2002-53,P-03827,Donovan,Landon,4
4588,67,M-2002-54,P-09998,Rivaldo,not applicable,4
4589,87,M-2002-54,P-08490,Ronaldo,not applicable,4
4590,12,M-2002-55,P-06265,Davala,Ümit,4
4591,18,M-2002-56,P-07756,Vieri,Christian,4
4592,88,M-2002-56,P-07113,Seol,Ki-hyeon,4
4593,117,M-2002-56,P-07558,Ahn,Jung-hwan,4
4594,23,M-2002-57,P-09801,Owen,Michael,4
4595,45,M-2002-57,P-09998,Rivaldo,not applicable,4
4596,50,M-2002-57,P-05984,Ronaldinho,not applicable,4
4597,39,M-2002-58,P-07241,Ballack,Michael,4
4598,94,M-2002-60,P-00170,Mansız,İlhan,4
4599,75,M-2002-61,P-07241,Ballack,Michael,4
4600,49,M-2002-62,P-08490,Ronaldo,not applicable,4
4601,1,M-2002-63,P-02937,Şükür,Hakan,4
4602,9,M-2002-63,P-03448,Lee,Eul-yong,4
4603,13,M-2002-63,P-00170,Mansız,İlhan,4
4604,32,M-2002-63,P-00170,Mansız,İlhan,4
4605,90,M-2002-63,P-02315,Song,Chong-gug,4
4606,67,M-2002-64,P-08490,Ronaldo,not applicable,4
4607,79,M-2002-64,P-08490,Ronaldo,not applicable,4
4608,6,M-2006-01,P-07058,Lahm,Philipp,4
